"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"fish muscle","55.18","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"fish muscle","58.79","unknown"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"fish fins","21.61","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"fish fins","9.07","unknown"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"fish scales","8.89","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"fish scales","3.97","unknown"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"whole fish","12.31","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"whole fish","22.22","unknown"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"molluscs","0.09","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"molluscs","0.24","unknown"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"decapods","0.12","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"decapods","0.25","unknown"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"insects","0.5","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"insects","2.1","unknown"
"0001FFMGJ4ZMV9DV368VR1B903","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","43","92",NA,"mm","standard length",NA,"257","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","1",NA,"aquatic vegetation","1.31","unknown"
"0001FFMGJ4N2JC90TDM43RHFHY","PARANÁ River, BRAZIL","SERRASALMUS MARGINATUS","relative weight","percent","93","230",NA,"mm","standard length",NA,"373","1992-04-01","1993-03-01",NA,"river","no mention","De Almeida  et al.","1998","Studies on Neotropical Fauna and Environment","De Almeida, V. L. L., Hahn, N. S., & Agostinho, C. S. (1998). Stomach content of juvenile and adult piranhas (Serrasalmus marginatus) in the Paraná Floodplains, Brazil. Studies on Neotropical Fauna and Environment, 33(2), 100-105.","tbl 1","predator life stage","2",NA,"aquatic vegetation","3.36","unknown"
"0001FFMGJ4F212NASYKR4B986A","d’Entrecasteaux National Park, Australia","Nannatherina balstoni","relative volume","percent","6","7",NA,"mm","total length","preflexion","4",NA,NA,NA,"pool","no mention","Gill and Morgan","1998","Ecology of Freshwater Fish","Gill, H. S., & Morgan, D. L. (1998). Larval development of Nannatherina balstoni Regan (Nannopercidae), with a description of ontogenetic changes in diet. Ecology of Freshwater Fish, 7(3), 132-139.","tbl 3","life stage","1",NA,"terrestrial fauna",NA,"unknown"
"0001FFMGJ4BQJ06QG5E20ACADC","d’Entrecasteaux National Park, Australia","Nannatherina balstoni","relative volume","percent","10","14",NA,"mm","total length","flexion","9",NA,NA,NA,"pool","no mention","Gill and Morgan","1998","Ecology of Freshwater Fish","Gill, H. S., & Morgan, D. L. (1998). Larval development of Nannatherina balstoni Regan (Nannopercidae), with a description of ontogenetic changes in diet. Ecology of Freshwater Fish, 7(3), 132-139.","tbl 3","life stage","2",NA,"terrestrial fauna",NA,"unknown"
"0001FFMGJ4K1Q67Q3XBJ7GQ4XA","d’Entrecasteaux National Park, Australia","Nannatherina balstoni","relative volume","percent","13","19",NA,"mm","total length","postflexion","12",NA,NA,NA,"pool","no mention","Gill and Morgan","1998","Ecology of Freshwater Fish","Gill, H. S., & Morgan, D. L. (1998). Larval development of Nannatherina balstoni Regan (Nannopercidae), with a description of ontogenetic changes in diet. Ecology of Freshwater Fish, 7(3), 132-139.","tbl 3","life stage","3",NA,"terrestrial fauna",NA,"unknown"
"0001FFMGJ4MJAHW6VNRD5TGN52","d’Entrecasteaux National Park, Australia","Nannatherina balstoni","relative volume","percent","21","81",NA,"mm","total length","mixed","72",NA,NA,NA,"pool","no mention","Gill and Morgan","1998","Ecology of Freshwater Fish","Gill, H. S., & Morgan, D. L. (1998). Larval development of Nannatherina balstoni Regan (Nannopercidae), with a description of ontogenetic changes in diet. Ecology of Freshwater Fish, 7(3), 132-139.","tbl 3","life stage","4",NA,"terrestrial fauna","56.7","unknown"
"0001FFMGJ4F212NASYKR4B986A","d’Entrecasteaux National Park, Australia","Nannatherina balstoni","relative volume","percent","6","7",NA,"mm","total length","preflexion","4",NA,NA,NA,"pool","no mention","Gill and Morgan","1998","Ecology of Freshwater Fish","Gill, H. S., & Morgan, D. L. (1998). Larval development of Nannatherina balstoni Regan (Nannopercidae), with a description of ontogenetic changes in diet. Ecology of Freshwater Fish, 7(3), 132-139.","tbl 3","life stage","1",NA,"cladocera","100","unknown"
"0001FFMGJ4BQJ06QG5E20ACADC","d’Entrecasteaux National Park, Australia","Nannatherina balstoni","relative volume","percent","10","14",NA,"mm","total length","flexion","9",NA,NA,NA,"pool","no mention","Gill and Morgan","1998","Ecology of Freshwater Fish","Gill, H. S., & Morgan, D. L. (1998). Larval development of Nannatherina balstoni Regan (Nannopercidae), with a description of ontogenetic changes in diet. Ecology of Freshwater Fish, 7(3), 132-139.","tbl 3","life stage","2",NA,"cladocera","87.2","unknown"
